indicator_name,indicator_description,SOURCE_ORGANIZATION,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,completeness_score
"Trained teachers in upper secondary education (% of total teaching force), TTUF","This indicator measures the percentage of upper secondary school teachers who have received the minimum required training, ensuring they possess necessary skills and knowledge to teach effectively. It's crucial for quality education, as trained teachers improve student outcomes and academic achievement. Typically used to monitor education system performance and inform policy reforms.","Institut de statistique de l'Organisation des Nations Unies pour l'éducation, la science et la culture (UNESCO).",,,,,,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,50.0
'Secondary Education Gross Enrollment Ratio (%)' - SEGER,"This indicator measures the percentage of students transitioning from one education level to the next, reflecting access and intake capacity. It's crucial for identifying bottlenecks in education systems and informing policies to improve student progression. Typically used to monitor education system performance, track progress towards education goals, and allocate resources effectively.","Institut des statistiques de l’Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO).",88.42962,88.61595,90.36503,88.67527,87.39631,88.72606,90.23321,90.51535,,,,,,,57.14285714285714
"Secondary school enrollment, boys (% net)","This indicator measures the percentage of boys of secondary school age who are enrolled in secondary education, providing a gauge of access to education beyond the primary level. It's crucial for human capital development, economic growth, and social mobility. Typically used to track progress towards education goals and inform policy decisions.","Source : Institut des statistiques de l'Organisation des Nations Unies pour l'éducation, la science et la culture (UNESCO).",53.49376,56.52462,59.63329,,,,,63.7417,64.48602,,,,,,35.714285714285715
"""Gross enrolment ratio, secondary, female (%)"" (GERF)","This indicator measures the percentage of female students enrolled in secondary education, regardless of age, compared to the official secondary school-age population. It's crucial for tracking girls' access to education, a key driver of economic growth, poverty reduction, and social development. It's typically used to monitor progress towards gender parity and education goals.","Source : Institut des statistiques de l'Organisation des Nations Unies pour l'éducation, la science et la culture (UNESCO).",58.9209403991699,61.3109703063965,63.453239440918,,,,,73.9113464355469,75.1792907714844,76.7915725708008,78.7884063720703,80.3412704467773,84.6937866210938,88.9888534545898,71.42857142857143
"""Secondary education, pupils in general programmes"" (SESGP)","This indicator measures the total number of students enrolled in general secondary education programs in both public and private institutions. It's essential for tracking education access and progress towards universal secondary education. Typically used to monitor education system performance, inform policy decisions, and evaluate development goals.",Institut de statistique de l'UNESCO,2246470.0,2329039.0,2398636.0,2501740.0,2552288.0,2547399.0,2566176.0,2618943.0,2624844.0,,,,,,64.28571428571429
"""Lower secondary school starting age (years)"" - LSSA","This indicator measures the typical age at which students enter lower secondary school, assuming they started at the official age of the lowest level of education and progressed full-time without repeating or skipping a grade. It's crucial for education planning, resource allocation, and tracking progress towards universal education goals.",Institut de statistique de l'UNESCO,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,100.0
'Out-of-school girls (% of primary school age girls)' - OSG,"This indicator measures the percentage of primary-school-age girls not enrolled in primary or secondary school. It highlights the extent of girls' exclusion from education, a critical issue for social and economic development. The indicator is used to track progress towards universal education and identify areas for targeted interventions.","United Nations Educational, Scientific, and Cultural Organization (UNESCO) Institute for Statistics.",9.00691986083984,7.29267978668213,7.72870016098022,6.34535980224609,7.08924007415771,,6.84149980545044,5.55951023101807,3.33967995643616,1.66962003707886,,,,,64.28571428571429
"Gross enrolment ratio, primary, female (% net), GER_FM_PRIM_NET","This indicator measures the percentage of female children of primary school age who are enrolled in primary education, providing a net enrolment ratio. It's essential for tracking progress towards universal primary education and gender parity. Typically used to monitor education access, quality, and gender equality, informing policy and resource allocation decisions.","Source : Institut des statistiques de l'Organisation des Nations Unies pour l'éducation, la science et la culture (UNESCO).",92.14432,93.38813,92.82141,94.29996,93.67329,,,97.02559,,,,,,,42.85714285714285
"Trained teachers in primary education (% of total teachers), PTR","This indicator measures the percentage of primary education teachers who have received the minimum organized training required to teach at the primary level in a given country. It's essential for ensuring quality education, as trained teachers are better equipped to provide effective instruction. It's typically used to monitor education system performance and inform policy decisions.",Institut de statistique de l'UNESCO,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
"Repeaters, primary, male (% of male enrollment), REP_PRIM_MALE","This indicator measures the percentage of male students repeating a primary grade, indicating educational inefficiency and potential learning gaps. It's essential for identifying areas that require educational reform and resource allocation. Typically used to monitor education system performance, track progress towards universal primary education, and inform policy decisions.",Institut de statistique de l'UNESCO,12.56767,9.93971,8.75349,11.07496,11.39655,11.35098,11.8133,12.8233,12.42789,,,,,,64.28571428571429
"""Completion rate, primary education, female (% of relevant age group)"" - CPRF","This indicator measures the percentage of girls who complete primary education, estimating the number of girls who will likely reach the highest primary level based on enrollment and repetition rates over two consecutive years. It's crucial for tracking girls' education progress, identifying disparities, and informing policies to improve education outcomes.",Institut de statistique de l'UNESCO,89.0199432373047,87.789176940918,91.3150329589844,88.79345703125,86.9486999511719,93.1988372802734,95.3965377807617,93.6608734130859,95.050422668457,96.0190505981445,92.4845199584961,98.3568115234375,94.3376922607422,,92.85714285714286
